"id","boost","city_id","classify","column_id","create_time","focus_img","level","origin","pub_time","sens","similarity_label","site_classify","site_id","source","title","url","province","date","nature","score","seq","word"
"108060","3","0","社会","34885","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","18/8/2020 14:29:00","99","0","2","1292","厦门市文化和旅游局","厦门文旅人攻坚克难处理涉疫旅游投诉  践行为民宗旨展现模范风采","https://www.mct.gov.cn/whzx/qgwhxxlb/fj/202008/t20200818_874204.htm","0",,,"0","0",
"108063","3","0","教育","34886","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","9/7/2020 10:22:00","99","0","2","1292","中国旅游报","江西开展“趣生活·健康游”主题推广","https://www.mct.gov.cn/whzx/qgwhxxlb/jx/202007/t20200709_873403.htm","0",,,"0","0",
"108064","3","0","旅游","34887","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","29/7/2020 15:18:00","99","0","2","1292","济南市文化和旅游局","山东济南淄博达成文旅同城化战略合作协议","https://www.mct.gov.cn/whzx/qgwhxxlb/sd/202007/t20200729_873763.htm","0",,,"0","0",
"108073","3","0","综合","34886","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","3/7/2020 11:15:00","99","0","2","1292","江西省文化和旅游厅","江西省文化和旅游厅 省文明办联合开展","https://www.mct.gov.cn/whzx/qgwhxxlb/jx/202007/t20200703_873013.htm","0",,,"0","0",
"108075","3","0","旅游","34883","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","24/9/2020 13:14:00","99","0","2","1292","中国旅游报","浙江推动文旅项目建设和乡村旅游发展","https://www.mct.gov.cn/whzx/qgwhxxlb/zj/202009/t20200924_875394.htm","0",,,"0","0",
"108076","3","0","综合","34884","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","21/9/2020 11:13:00","99","0","2","1292","安徽省文化和旅游厅","宣城市持续做好基层公共文化服务工作","https://www.mct.gov.cn/whzx/qgwhxxlb/ah/202009/t20200921_875236.htm","0",,,"0","0",
"108078","3","0","文化","34885","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","17/8/2020 08:53:00","100","0","2","1292","中国旅游报","“山海福厝”福建文创市集启动","https://www.mct.gov.cn/whzx/qgwhxxlb/fj/202008/t20200817_874149.htm","0",,,"0","0",
"108080","3","0","综合","34886","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","29/6/2020 09:56:00","99","0","2","1292","江西省文化和旅游厅","江西省文化和旅游厅召开人才工作座谈会","https://www.mct.gov.cn/whzx/qgwhxxlb/jx/202006/t20200629_872881.htm","0",,,"0","0",
"108083","3","0","教育","34882","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","29/9/2020 14:49:00","99","0","2","1292","江苏省文化和旅游厅","沙特国家展示馆（月亮船）特色文化和旅游项目","https://www.mct.gov.cn/whzx/qgwhxxlb/js/202009/t20200929_875692.htm","0",,,"0","0",
"108084","3","0","旅游","34884","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","21/9/2020 11:08:00","99","0","2","1292","安徽省文化和旅游厅","合肥市开展旅游包车市场突击检查","https://www.mct.gov.cn/whzx/qgwhxxlb/ah/202009/t20200921_875234.htm","0",,,"0","0",
"108085","3","0","旅游","34883","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","14/9/2020 11:16:00","100","0","2","1292","中国旅游报","《浙江民宿蓝皮书2018—2019》发布","https://www.mct.gov.cn/whzx/qgwhxxlb/zj/202009/t20200914_875074.htm","0",,,"0","0",
"108095","3","0","旅游","34883","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","2/9/2020 11:31:00","99","0","2","1292","中国旅游报","缤纷“夜”态为诗画浙江添彩","https://www.mct.gov.cn/whzx/qgwhxxlb/zj/202009/t20200902_874691.htm","0",,,"0","0",
"108096","3","0","综合","34885","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","7/8/2020 09:49:00","99","0","2","1292","厦门市文化和旅游局","厦门市文化和旅游局科学筹划持续发力","https://www.mct.gov.cn/whzx/qgwhxxlb/fj/202008/t20200807_873960.htm","0",,,"0","0",
"108098","3","0","财经","34885","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","4/8/2020 11:18:00","99","0","2","1292","中国旅游报","福建鼓励旅行社拓展省外市场","https://www.mct.gov.cn/whzx/qgwhxxlb/fj/202008/t20200804_873849.htm","0",,,"0","0",
"108101","3","0","时事","34885","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","31/7/2020 10:52:00","99","0","2","1292","中国旅游报","福建多举措促文旅企业增产增效","https://www.mct.gov.cn/whzx/qgwhxxlb/fj/202007/t20200731_873802.htm","0",,,"0","0",
"108103","3","0","时事","34885","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","30/7/2020 11:28:00","98","0","2","1292","中国旅游报","福建鼓励开展职工文旅消费活动","https://www.mct.gov.cn/whzx/qgwhxxlb/fj/202007/t20200730_873789.htm","0",,,"0","0",
"108104","3","0","旅游","34885","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","29/7/2020 15:42:00","99","0","2","1292","中国旅游报","福建发布创建工业旅游精品线路实施细则","https://www.mct.gov.cn/whzx/qgwhxxlb/fj/202007/t20200729_873770.htm","0",,,"0","0",
"108105","3","0","时事","34883","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","28/8/2020 12:35:00","100","0","2","1292","中国旅游报","浙江强化文化和旅游系统网络安全","https://www.mct.gov.cn/whzx/qgwhxxlb/zj/202008/t20200828_874428.htm","0",,,"0","0",
"108115","3","0","综合","34885","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","17/7/2020 11:15:00","100","0","2","1292","福建省文化和旅游厅","福建省文化和旅游厅加快数字文旅建设推动文旅服务高质量发展","https://www.mct.gov.cn/whzx/qgwhxxlb/fj/202007/t20200717_873568.htm","0",,,"0","0",
"108116","3","0","旅游","34884","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","16/9/2020 10:00:00","100","0","2","1292","安徽省文化和旅游厅","芜湖市首个旅游类市级地方标准成功立项","https://www.mct.gov.cn/whzx/qgwhxxlb/ah/202009/t20200916_875113.htm","0",,,"0","0",
"108119","3","0","旅游","34884","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","16/9/2020 09:59:00","97","0","2","1292","安徽省文化和旅游厅","合肥市再添2家4A级旅游景区","https://www.mct.gov.cn/whzx/qgwhxxlb/ah/202009/t20200916_875112.htm","0",,,"0","0",
"108121","3","0","旅游","34885","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","14/7/2020 13:29:00","99","0","2","1292","中国旅游报","福建“三个100”工程助力景区复苏","https://www.mct.gov.cn/whzx/qgwhxxlb/fj/202007/t20200714_873505.htm","0",,,"0","0",
"108123","3","0","财经","34881","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","8/9/2020 09:51:00","100","0","2","1292","中国旅游报","上海出台在线新文旅发展行动方案","https://www.mct.gov.cn/whzx/qgwhxxlb/sh/202009/t20200908_874938.htm","0",,,"0","0",
"108124","3","0","旅游","34884","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","15/9/2020 10:48:00","99","0","2","1292","安徽省文化和旅游厅","世界制造业大会江淮线上经济论坛 ——智慧旅游论坛在安徽合肥举办","https://www.mct.gov.cn/whzx/qgwhxxlb/ah/202009/t20200915_875086.htm","0",,,"0","0",
"108125","3","0","社会","34883","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","7/8/2020 11:34:00","99","0","2","1292","中国旅游报","浙江推进文旅发展再提速","https://www.mct.gov.cn/whzx/qgwhxxlb/zj/202008/t20200807_873969.htm","0",,,"0","0",
"108134","3","0","社会","34884","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","11/9/2020 12:59:00","100","0","2","1292","安徽省文化和旅游厅","“美好安徽·迎客长三角”系列活动启动","https://www.mct.gov.cn/whzx/qgwhxxlb/ah/202009/t20200911_875042.htm","0",,,"0","0",
"108135","3","0","教育","34881","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","4/9/2020 11:39:00","99","0","2","1292","中国旅游报","上海推进进博会住宿保障工作","https://www.mct.gov.cn/whzx/qgwhxxlb/sh/202009/t20200904_874738.htm","0",,,"0","0",
"108140","3","0","社会","34882","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","14/9/2020 10:03:00","29","0","2","1292","江苏省文化和旅游厅","江苏省“民法典进景区、进宾馆”活动暨“畅游宿迁 乐享金秋”","https://www.mct.gov.cn/whzx/qgwhxxlb/js/202009/t20200914_875058.htm","0",,,"0","0",
"108142","3","0","旅游","34883","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","22/7/2020 11:08:00","99","0","2","1292","中国旅游报","浙江三门：龙头景区带动县域旅游","https://www.mct.gov.cn/whzx/qgwhxxlb/zj/202007/t20200722_873655.htm","0",,,"0","0",
"108143","3","0","时事","34883","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","14/7/2020 11:53:00","99","0","2","1292","浙江省文化和旅游厅","浙江省文化和旅游标准化技术委员会换届","https://www.mct.gov.cn/whzx/qgwhxxlb/zj/202007/t20200714_873494.htm","0",,,"0","0",
"108146","3","0","财经","34883","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","10/7/2020 11:32:00","99","0","2","1292","中国旅游报","浙江大力推进文旅项目投资","https://www.mct.gov.cn/whzx/qgwhxxlb/zj/202007/t20200710_873445.htm","0",,,"0","0",
"108153","3","0","旅游","34881","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","16/7/2020 10:09:00","100","0","2","1292","中国旅游报","上海旅游商品设计大赛启动","https://www.mct.gov.cn/whzx/qgwhxxlb/sh/202007/t20200716_873547.htm","0",,,"0","0",
"108155","3","0","社会","34880","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","16/9/2020 10:11:00","100","0","2","1292","黑龙江省文化和旅游厅","“颂歌献给党”——黑龙江省迎接建党百年歌词创作高级研修班开班","https://www.mct.gov.cn/whzx/qgwhxxlb/hlj/202009/t20200916_875116.htm","0",,,"0","0",
"108157","3","0","旅游","34880","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","15/9/2020 12:32:00","99","0","2","1292","中国旅游报","全国度假休闲业务培训班伊春开班","https://www.mct.gov.cn/whzx/qgwhxxlb/hlj/202009/t20200915_875097.htm","0",,,"0","0",
"108158","3","0","时事","34882","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","11/9/2020 09:40:00","93","0","2","1292","中国旅游报","江苏高质量推进夜间文旅消费集聚区建设","https://www.mct.gov.cn/whzx/qgwhxxlb/js/202009/t20200911_875025.htm","0",,,"0","0",
"108162","3","0","文化","34881","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","25/6/2020 16:53:00","100","0","2","1292","上海图书馆","上海宋庆龄研究会与上海图书馆签署战略合作协议","https://www.mct.gov.cn/whzx/qgwhxxlb/sh/202006/t20200625_872837.htm","0",,,"0","0",
"108164","3","0","时事","34882","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","2/9/2020 10:17:00","99","0","2","1292","江苏省文化和旅游厅","江苏连云港召开基层公共文化设施建设推进会","https://www.mct.gov.cn/whzx/qgwhxxlb/js/202009/t20200902_874681.htm","0",,,"0","0",
"108167","3","0","文化","34881","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","26/5/2020 08:59:00","100","0","2","1292","上海图书馆","长三角“城市阅读一卡通”倡议书发布","https://www.mct.gov.cn/whzx/qgwhxxlb/sh/202005/t20200526_853636.htm","0",,,"0","0",
"108171","3","0","文化","34882","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","31/8/2020 11:05:00","99","0","2","1292","江苏省文化和旅游厅","“三生长忆是江南——2020海上名家中国画特展”在苏州美术馆展出","https://www.mct.gov.cn/whzx/qgwhxxlb/js/202008/t20200831_874503.htm","0",,,"0","0",
"108175","3","0","财经","34880","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","7/9/2020 09:16:00","99","0","2","1292","黑龙江省文化和旅游厅","第三届黑龙江省旅游产业发展大会云端招商签约60.5亿元","https://www.mct.gov.cn/whzx/qgwhxxlb/hlj/202009/t20200907_874788.htm","0",,,"0","0",
"108177","4","0","旅游","34879","30/9/2020 10:14:32",,"0","证券日报网","17/9/2020 17:30:00","80","0","2","1293","证券日报网","十一出游成本创近5年来新低 长线游跨省游行情回暖","http://www.zqrb.cn/finance/minshengxiaofei/2020-09-17/A1600333653013.html","0",,,"0","0",
"108178","3","0","教育","34882","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","31/8/2020 11:00:00","99","0","2","1292","江苏省文化和旅游厅","江苏省文化旅游职业教育行业指导委员会成立","https://www.mct.gov.cn/whzx/qgwhxxlb/js/202008/t20200831_874502.htm","0",,,"0","0",
"108180","3","0","教育","34883","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","21/4/2020 12:38:00","99","0","2","1292","中国旅游报","浙江出台全域旅游示范县管理办法","https://www.mct.gov.cn/whzx/qgwhxxlb/zj/202004/t20200421_852635.htm","0",,,"0","0",
"108183","3","0","旅游","34883","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","17/4/2020 14:22:00","99","0","2","1292","中国旅游报","浙江出台省级旅游度假区管理办法","https://www.mct.gov.cn/whzx/qgwhxxlb/zj/202004/t20200417_852583.htm","0",,,"0","0",
"108190","3","0","综合","34883","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","10/4/2020 10:32:00","98","0","2","1292","中国旅游报","安吉余村：“两山”理念成就“绿富美”","https://www.mct.gov.cn/whzx/qgwhxxlb/zj/202004/t20200410_852414.htm","0",,,"0","0",
"108192","3","0","旅游","34881","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","8/5/2020 09:56:00","100","0","2","1292","中国旅游报","上海公布首批全域旅游特色示范区域","https://www.mct.gov.cn/whzx/qgwhxxlb/sh/202005/t20200508_853032.htm","0",,,"0","0",
"108196","3","0","旅游","34880","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","1/9/2020 09:18:00","100","0","2","1292","中国旅游报","黑龙江印发冰雪旅游产业发展规划","https://www.mct.gov.cn/whzx/qgwhxxlb/hlj/202009/t20200901_874554.htm","0",,,"0","0",
"108198","3","0","文化","34882","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","24/8/2020 11:14:00","100","0","2","1292","江苏省文化和旅游厅","江苏在中国图书馆学会2020年学术征文中获佳绩","https://www.mct.gov.cn/whzx/qgwhxxlb/js/202008/t20200824_874295.htm","0",,,"0","0",
"108200","3","0","时尚","34881","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","4/5/2020 11:44:00","100","0","2","1292","中国旅游报","上海特色活动提振假日消费市场","https://www.mct.gov.cn/whzx/qgwhxxlb/sh/202005/t20200504_852970.htm","0",,,"0","0",
"108204","4","0","财经","34879","30/9/2020 10:14:32",,"0","证券日报网","8/9/2020 06:28:00","98","0","2","1293","证券日报网","秦巴山区的脱贫故事让金融工具呵护生猪养殖","http://www.zqrb.cn/finance/minshengxiaofei/2020-09-08/A1599517753675.html","0",,,"0","0",
"108205","3","0","社会","34881","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","26/4/2020 17:26:00","100","0","2","1292","上海图书馆","“砥砺前行——2020年各界名家抗疫寄语手稿展”在上海图书馆开幕","https://www.mct.gov.cn/whzx/qgwhxxlb/sh/202004/t20200426_852774.htm","0",,,"0","0",
"108209","4","0","教育","34879","30/9/2020 10:14:32",,"0","证券日报网","7/9/2020 06:40:00","98","0","2","1293","证券日报网","教育部：今年公开招聘中小学幼儿园教师逾70万","http://www.zqrb.cn/finance/minshengxiaofei/2020-09-07/A1599432065137.html","0",,,"0","0",
"108210","3","0","旅游","34882","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","20/8/2020 09:53:00","99","0","2","1292","江苏省文化和旅游厅","徐州云龙旅游综合推介会在苏州举行","https://www.mct.gov.cn/whzx/qgwhxxlb/js/202008/t20200820_874248.htm","0",,,"0","0",
"108213","3","0","综合","34880","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","28/8/2020 12:50:00","99","0","2","1292","黑龙江省文化和旅游厅","第三届黑龙江省旅发大会召开","https://www.mct.gov.cn/whzx/qgwhxxlb/hlj/202008/t20200828_874433.htm","0",,,"0","0",
"108217","4","0","旅游","34879","30/9/2020 10:14:32",,"0","证券日报网","24/8/2020 15:44:00","100","0","2","1293","证券日报网","情侣出没请注意 去哪儿发布《七夕单身人士躲避指南》","http://www.zqrb.cn/finance/minshengxiaofei/2020-08-24/A1598254592373.html","0",,,"0","0",
"108218","3","0","娱乐","34882","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","20/8/2020 09:45:00","100","0","2","1292","江苏省文化和旅游厅","连云港市第五届音乐舞蹈节圆满落幕","https://www.mct.gov.cn/whzx/qgwhxxlb/js/202008/t20200820_874247.htm","0",,,"0","0",
"108220","3","0","教育","34878","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","29/9/2020 11:39:00","99","0","2","1292","吉林省文化和旅游厅","吉林省开展“送演出下基层”活动","https://www.mct.gov.cn/whzx/qgwhxxlb/jl/202009/t20200929_875679.htm","0",,,"0","0",
"108224","4","0","旅游","34879","30/9/2020 10:14:32",,"0","证券日报网","14/8/2020 01:29:00","54","0","2","1293","证券日报网","多地景区门票主动或按规定降价 消费者“打卡”意愿提升","http://www.zqrb.cn/finance/minshengxiaofei/2020-08-14/A1597333008835.html","0",,,"0","0",
"108225","3","0","时事","34876","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","28/9/2020 16:29:00","99","0","2","1292","内蒙古自治区文化和旅游厅","2020年内蒙古自治区全域旅游培训班在满洲里市举办","https://www.mct.gov.cn/whzx/qgwhxxlb/nmg/202009/t20200928_875576.htm","0",,,"0","0",
"108228","3","0","社会","34880","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","26/8/2020 16:00:00","98","0","2","1292","中国旅游报","黑龙江省旅发大会将在黑河举办","https://www.mct.gov.cn/whzx/qgwhxxlb/hlj/202008/t20200826_874359.htm","0",,,"0","0",
"108232","3","0","文化","34880","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","19/8/2020 11:36:00","99","0","2","1292","黑龙江省文化和旅游厅","“东北抗联经典故事连环画原稿作品选展”首次上线","https://www.mct.gov.cn/whzx/qgwhxxlb/hlj/202008/t20200819_874236.htm","0",,,"0","0",
"108233","4","0","财经","34879","30/9/2020 10:14:32",,"0","证券日报网","11/8/2020 00:40:00","99","0","2","1293","证券日报网","长沙暑期印象：餐饮酒店复苏强劲 网红打卡地座无虚席","http://www.zqrb.cn/finance/minshengxiaofei/2020-08-11/A1597077393563.html","0",,,"0","0",
"108239","3","0","军事","34877","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","27/9/2020 11:40:00","99","0","2","1292","辽宁省文化和旅游厅","辽宁秋季旅游宣传片亮相沈铁动车组","https://www.mct.gov.cn/whzx/qgwhxxlb/ln/202009/t20200927_875438.htm","0",,,"0","0",
"108240","3","0","文化","34880","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","7/8/2020 10:56:00","99","0","2","1292","黑龙江省文化和旅游厅","黑龙江“以艺战疫”大型交响音乐会和“艺彩重现”惠民演出季启幕","https://www.mct.gov.cn/whzx/qgwhxxlb/hlj/202008/t20200807_873967.htm","0",,,"0","0",
"108241","3","0","时事","34878","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","9/9/2020 13:00:00","97","0","2","1292","吉林省文化和旅游厅","吉林省文化市场综合执法负责人暨执法平台管理员培训班在长春举办","https://www.mct.gov.cn/whzx/qgwhxxlb/jl/202009/t20200909_874979.htm","0",,,"0","0",
"108242","3","0","音乐","34880","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","12/8/2020 09:16:00","100","0","2","1292","黑龙江省文化和旅游厅","黑龙江剧场恢复演出 “以艺战疫”大型交响音乐会上演","https://www.mct.gov.cn/whzx/qgwhxxlb/hlj/202008/t20200812_874057.htm","0",,,"0","0",
"108244","3","0","文化","34878","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","16/9/2020 09:13:00","100","0","2","1292","吉林省文化和旅游厅","冰雪丝路图百米组画开笔仪式暨创作研讨会在吉林启动","https://www.mct.gov.cn/whzx/qgwhxxlb/jl/202009/t20200916_875109.htm","0",,,"0","0",
"108245","3","0","旅游","34880","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","10/8/2020 10:50:00","100","0","2","1292","黑龙江省文化和旅游厅","黑龙江省推出研学健身红色都市四大主题游","https://www.mct.gov.cn/whzx/qgwhxxlb/hlj/202008/t20200810_874001.htm","0",,,"0","0",
"108247","4","0","财经","34879","30/9/2020 10:14:32",,"0","证券日报网","10/8/2020 12:00:00","100","0","2","1293","证券日报网","“疫情中”的长沙暑假：餐饮酒店复苏强劲 网红打卡地座无虚席","http://www.zqrb.cn/finance/minshengxiaofei/2020-08-10/A1597031042062.html","0",,,"0","0",
"108253","3","0","综合","34876","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","23/9/2020 09:30:00","99","0","2","1292","内蒙古自治区文化和旅游厅","“黄河从草原上流过——内蒙古黄河流域古代文明展”","https://www.mct.gov.cn/whzx/qgwhxxlb/nmg/202009/t20200923_875316.htm","0",,,"0","0",
"108259","3","0","文化","34880","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","31/7/2020 09:04:00","99","0","2","1292","黑龙江省文化和旅游厅","黑龙江省京剧院举行9场线上演出  近百万人次关注","https://www.mct.gov.cn/whzx/qgwhxxlb/hlj/202007/t20200731_873795.htm","0",,,"0","0",
"108260","3","0","教育","34880","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","28/7/2020 09:44:00","99","0","2","1292","黑龙江省文化和旅游厅","“周末游龙江”首批36条线路出炉","https://www.mct.gov.cn/whzx/qgwhxxlb/hlj/202007/t20200728_873736.htm","0",,,"0","0",
"108264","3","0","综合","34877","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","17/9/2020 08:33:00","99","0","2","1292","辽宁省文化和旅游厅","31台剧目展示辽宁文艺新成果","https://www.mct.gov.cn/whzx/qgwhxxlb/ln/202009/t20200917_875125.htm","0",,,"0","0",
"108267","3","0","文化","34878","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","10/8/2020 10:57:00","100","0","2","1292","吉林省文化和旅游厅","“第二届吉林非遗节”在长春开幕","https://www.mct.gov.cn/whzx/qgwhxxlb/jl/202008/t20200810_874003.htm","0",,,"0","0",
"108268","3","0","时事","34877","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","16/9/2020 09:01:00","100","0","2","1292","中国旅游报","辽宁省第十一届艺术节开幕","https://www.mct.gov.cn/whzx/qgwhxxlb/ln/202009/t20200916_875106.htm","0",,,"0","0",
"108269","4","0","财经","34879","30/9/2020 10:14:32",,"0","证券日报网","7/8/2020 20:31:00","0","0","2","1293","证券日报网","房贷转LPR的套路，银行不会告诉你","http://www.zqrb.cn/finance/minshengxiaofei/2020-08-07/A1596804901342.html","0",,,"0","0",
"108277","4","0","财经","34879","30/9/2020 10:14:32",,"0","证券日报网","7/8/2020 20:13:00","99","0","2","1293","证券日报网","深圳八月“出招”促消费  多个线下活动齐头并进","http://www.zqrb.cn/finance/minshengxiaofei/2020-08-07/A1596802029504.html","0",,,"0","0",
"108278","3","0","财经","34875","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","22/9/2020 09:12:00","99","0","2","1292","中国旅游报","山西发放“晋情来消费”电子消费券","https://www.mct.gov.cn/whzx/qgwhxxlb/sx/202009/t20200922_875283.htm","0",,,"0","0",
"108282","3","0","综合","34877","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","9/9/2020 13:58:00","99","0","2","1292","辽宁省文化和旅游厅","辽宁省第十一届艺术节将于9月15日开幕","https://www.mct.gov.cn/whzx/qgwhxxlb/ln/202009/t20200909_874988.htm","0",,,"0","0",
"108283","3","0","综合","34878","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","28/7/2020 11:03:00","99","0","2","1292","吉林省文化和旅游厅","吉林省文化和旅游厅会同省交通运输厅","https://www.mct.gov.cn/whzx/qgwhxxlb/jl/202007/t20200728_873739.htm","0",,,"0","0",
"108287","4","0","旅游","34879","30/9/2020 10:14:32",,"0","证券日报网","3/8/2020 19:35:00","100","0","2","1293","证券日报网","同程旅行发布暑期夜游报告 “80后”和“90后”最爱夜间出游","http://www.zqrb.cn/finance/minshengxiaofei/2020-08-03/A1596453929737.html","0",,,"0","0",
"108290","3","0","旅游","34875","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","17/9/2020 11:18:00","99","0","2","1292","中国文化报","振兴全国自驾车旅居车旅游发展推广活动亮相忻州","https://www.mct.gov.cn/whzx/qgwhxxlb/sx/202009/t20200917_875151.htm","0",,,"0","0",
"108295","4","0","财经","34879","30/9/2020 10:14:32",,"0","证券日报网","20/7/2020 06:22:00","62","0","2","1293","证券日报网","上半年31省份人均可支配收入出炉！广东排名第六 这几个地方居民最“有钱”","http://www.zqrb.cn/finance/minshengxiaofei/2020-07-20/A1595197550488.html","0",,,"0","0",
"108299","3","0","综合","34878","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","21/7/2020 11:32:00","99","0","2","1292","吉林省文化和旅游厅","吉林省文化和旅游厅召开厅党组理论学习中心组（扩大）民法典","https://www.mct.gov.cn/whzx/qgwhxxlb/jl/202007/t20200721_873625.htm","0",,,"0","0",
"108302","3","0","时事","34876","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","14/9/2020 10:50:00","100","0","2","1292","内蒙古自治区文化和旅游厅","内蒙古民族文旅商品亮相2020年中国国际服务贸易交易会","https://www.mct.gov.cn/whzx/qgwhxxlb/nmg/202009/t20200914_875068.htm","0",,,"0","0",
"108304","3","0","文化","34876","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","9/9/2020 13:12:00","99","0","2","1292","内蒙古自治区文化和旅游厅","“内蒙古民族文化——传统工艺现代创意专题展”","https://www.mct.gov.cn/whzx/qgwhxxlb/nmg/202009/t20200909_874984.htm","0",,,"0","0",
"108309","4","0","财经","34879","30/9/2020 10:14:32",,"0","证券日报网","14/7/2020 00:30:00","99","0","2","1293","证券日报网","海南离岛免税新政实施首周销售4.5亿元 化妆品最受欢迎 苹果产品卖断货","http://www.zqrb.cn/finance/minshengxiaofei/2020-07-14/A1594654590269.html","0",,,"0","0",
"108318","3","0","时事","34877","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","24/7/2020 09:22:00","92","0","2","1292","中国旅游报","辽宁部署汛期旅游安全工作","https://www.mct.gov.cn/whzx/qgwhxxlb/ln/202007/t20200724_873688.htm","0",,,"0","0",
"108319","3","0","教育","34878","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","10/7/2020 09:48:00","98","0","2","1292","吉林省文化和旅游厅","吉林省校企人力资源对接专场招聘会召开","https://www.mct.gov.cn/whzx/qgwhxxlb/jl/202007/t20200710_873434.htm","0",,,"0","0",
"108322","3","0","旅游","34877","30/9/2020 10:14:32",,"0","中华人民共和国文化和旅游部","16/7/2020 11:48:00","99","0","2","1292","辽宁省文化和旅游厅","辽宁与内蒙古携手打造休闲度假旅游目的地","https://www.mct.gov.cn/whzx/qgwhxxlb/ln/202007/t20200716_873552.htm","0",,,"0","0",
